1.880000 25887004 24112323 672
1.890000 25886828 24112568 603
1.900000 25889289 24110148 562
1.910000 25893066 24106384 549
1.920000 25888392 24111095 512
1.930000 25884554 24115035 410
1.940000 25881369 24118197 433
1.950000 25892225 24107324 450
1.960000 25888484 24111155 360
1.970000 25892238 24107424 337
1.980000 25891990 24107684 325
1.990000 25890407 24109263 329
