0.100000 4239567 211476 5548956
0.110000 4401551 342286 5256162
0.120000 4524660 435810 5039529
0.130000 4621598 485518 4892883
0.140000 4708425 538944 4752630
0.150000 4793886 596212 4609901
0.160000 4872064 654303 4473632
0.170000 4941921 715114 4342964
0.180000 5008622 780767 4210610
0.190000 5066329 978999 3954671
0.200000 5105003 1228139 3666857
0.210000 5130361 1464172 3405466
0.220000 5144991 1684200 3170808
0.230000 5154004 1892115 2953880
0.240000 5160993 2080201 2758805
0.250000 5164504 2257279 2578216
0.260000 5168665 2425312 2406022
0.270000 5174258 2584815 2240926
0.280000 5175355 2737885 2086759
0.290000 5173890 2876299 1949810
0.300000 5177261 3003150 1819588
0.310000 5177288 3122019 1700692
0.320000 5177644 3232159 1590196
0.330000 5175406 3335822 1488771
0.340000 5180625 3427489 1391885
0.350000 5177265 3518189 1304545
0.360000 5179260 3597846 1222893
0.370000 5179867 3675038 1145094
0.380000 5179912 3746853 1073234
0.390000 5175797 3815882 1008320
0.400000 5176959 3879375 943665
0.410000 5179024 3933092 887883
0.420000 5178635 3989454 831910
0.430000 5179662 4038124 782213
0.440000 5177951 4085102 736946
0.450000 5177456 4132215 690328
0.460000 5177374 4171261 651364
0.470000 5176935 4211039 612025
0.480000 5179712 4246035 574252
0.490000 5179586 4280824 539589
0.500000 5178871 4314072 507056
0.510000 5174440 4347961 477598
0.520000 5178823 4372154 449022
0.530000 5179648 4398584 421767
0.540000 5175126 4427041 397832
0.550000 5179464 4446441 374094
0.560000 5175139 4473185 351675
0.570000 5178012 4491514 330473
0.580000 5176575 4512012 311412
0.590000 5179023 4527492 293484
0.600000 5175866 4547948 276185
0.610000 5179092 4561533 259374
0.620000 5179397 4577235 243367
0.630000 5180055 4590351 229593
0.640000 5177269 4606724 216006
0.650000 5180884 4616262 202853
0.660000 5178527 4629911 191561
0.670000 5177405 4642180 180414
0.680000 5177536 4652912 169551
0.690000 5175949 4663839 160211
0.700000 5177564 4672732 149703
0.710000 5178778 4679288 141933
0.720000 5177310 4688953 133736
0.730000 5178364 4696416 125219
0.740000 5179247 4702719 118033
0.750000 5179562 4709792 110645
0.760000 5177556 4716657 105786
0.770000 5177651 4723261 99087
0.780000 5173253 4733148 93598
0.790000 5177466 4735486 87047
0.800000 5178853 4738931 82215
0.810000 5179706 4742609 77684
0.820000 5178586 4748194 73219
0.830000 5174958 4755890 69151
0.840000 5177790 4757278 64931
0.850000 5179017 4759582 61400
0.860000 5178768 4763713 57518
0.870000 5180231 4765813 53955
0.880000 5179018 4769726 51255
0.890000 5176289 4775803 47907
0.900000 5179458 4775000 45541
0.910000 5177454 4779876 42669
0.920000 5179468 4780328 40203
0.930000 5180063 4782304 37632
0.940000 5179614 4784341 36044
0.950000 5175624 4790711 33664
0.960000 5177192 4791195 31612
0.970000 5176343 4793981 29675
0.980000 5177316 4794547 28136
0.990000 5177155 4796252 26592
1.000000 5177050 4798150 24799
1.010000 5178042 4798536 23421
1.020000 5180133 4797752 22114
1.030000 5179751 4799482 20766
1.040000 5177285 4803222 19492
1.050000 5177279 4804294 18426
1.060000 5178529 4804187 17283
1.070000 5177503 4806294 16202
1.080000 5178330 4806353 15316
1.090000 5175617 4809924 14458
1.100000 5180377 4806041 13581
1.110000 5178662 4808452 12885
1.120000 5176402 4811689 11908
1.130000 5177654 4810981 11364
1.140000 5181937 4807499 10563
1.150000 5176440 4813385 10174
1.160000 5175772 4814774 9453
1.170000 5179169 4811893 8937
1.180000 5181378 4810200 8421
1.190000 5176356 4815666 7977
1.200000 5177756 4814683 7560
1.210000 5178157 4814800 7042
1.220000 5177640 4815734 6625
1.230000 5180154 4813617 6228
1.240000 5177695 4816448 5856
1.250000 5175628 4818837 5534
1.260000 5176731 4818062 5206
1.270000 5177122 4817982 4895
1.280000 5174472 4820946 4581
1.290000 5177772 4817807 4420
1.300000 5176617 4819347 4035
1.310000 5177263 4818969 3767
1.320000 5174064 4822299 3636
1.330000 5179846 4816764 3389
1.340000 5179719 4817054 3226
1.350000 5179325 4817599 3075
1.360000 5177276 4819874 2849
1.370000 5177878 4819491 2630
1.380000 5176547 4820911 2541
