0.100000 4239762 211253 5548984
0.110000 4400369 343939 5255691
0.120000 4523960 437072 5038967
0.130000 4619682 487418 4892899
0.140000 4712337 540897 4746765
0.150000 4793494 595810 4610695
0.160000 4868701 654805 4476493
0.170000 4941384 715711 4342904
0.180000 5009850 780870 4209279
0.190000 5067769 980152 3952078
0.200000 5102871 1230243 3666885
0.210000 5130396 1464016 3405587
0.220000 5146979 1684415 3168605
0.230000 5153271 1889690 2957038
0.240000 5164134 2078384 2757481
0.250000 5163245 2259907 2576847
0.260000 5170107 2428047 2401845
0.270000 5171942 2584638 2243419
0.280000 5175172 2735957 2088870
0.290000 5176215 2876050 1947734
0.300000 5175544 3004964 1819491
0.310000 5176569 3121447 1701983
0.320000 5178644 3232517 1588838
0.330000 5178733 3333965 1487301
0.340000 5177442 3428009 1394548
0.350000 5176020 3519785 1304194
0.360000 5177223 3600658 1222118
0.370000 5178136 3676403 1145460
0.380000 5176010 3750689 1073300
0.390000 5179099 3812691 1008209
0.400000 5177555 3878383 944061
0.410000 5175491 3936902 887606
0.420000 5176189 3991635 832175
0.430000 5178864 4040181 780954
0.440000 5178733 4086544 734722
0.450000 5178027 4131282 690690
0.460000 5178423 4173860 647716
0.470000 5179303 4210899 609797
0.480000 5177624 4249366 573009
0.490000 5177676 4281721 540602
0.500000 5181383 4312884 505732
0.510000 5176392 4345875 477732
0.520000 5178562 4372868 448569
0.530000 5175398 4402043 422558
0.540000 5177797 4426088 396114
0.550000 5179804 4447601 372594
0.560000 5177341 4472132 350526
0.570000 5176615 4492555 330829
0.580000 5177052 4511761 311186
0.590000 5176865 4531482 291652
0.600000 5177784 4546719 275496
0.610000 5175875 4564927 259197
0.620000 5176536 4578677 244786
0.630000 5180199 4590812 228988
0.640000 5179084 4604287 216628
0.650000 5176778 4621244 201977
0.660000 5177290 4630929 191780
0.670000 5174667 4644416 180916
0.680000 5176562 4653432 170005
0.690000 5179149 4660453 160397
0.700000 5178020 4672118 149861
0.710000 5176942 4681920 141137
0.720000 5175969 4690166 133864
0.730000 5176379 4697754 125866
0.740000 5177581 4704241 118177
0.750000 5179911 4708302 111786
0.760000 5177273 4717607 105119
0.770000 5175199 4725940 98860
0.780000 5178398 4728324 93277
0.790000 5176562 4736280 87157
0.800000 5177188 4740512 82299
0.810000 5178318 4743929 77752
0.820000 5175820 4751117 73062
0.830000 5175560 4755582 68857
0.840000 5178440 4756939 64620
0.850000 5179036 4759511 61452
0.860000 5180028 4762403 57568
0.870000 5177266 4768788 53945
0.880000 5177037 4772224 50738
0.890000 5179049 4772812 48138
0.900000 5178118 4776426 45455
0.910000 5181100 4776226 42673
0.920000 5176912 4782962 40125
0.930000 5178952 4783452 37595
0.940000 5179378 4785274 35347
0.950000 5176940 4789726 33333
0.960000 5175190 4793513 31296
0.970000 5179077 4791337 29585
0.980000 5176079 4795878 28042
0.990000 5180329 4793538 26132
1.000000 5177703 4797235 25061
1.010000 5180667 4795882 23450
1.020000 5174137 4803963 21899
1.030000 5176044 4803107 20848
1.040000 5178894 4801785 19320
1.050000 5178310 4803277 18412
1.060000 5177957 4804748 17294
1.070000 5177995 4805632 16372
1.080000 5175694 4808881 15424
1.090000 5177929 4807591 14479
1.100000 5176623 4809752 13624
1.110000 5178487 4808395 13117
1.120000 5177035 4811013 11951
1.130000 5178321 4810075 11603
1.140000 5175842 4813482 10675
1.150000 5177458 4812410 10131
1.160000 5178856 4811659 9484
1.170000 5181118 4809925 8956
1.180000 5180507 4811035 8457
1.190000 5180386 4811769 7844
1.200000 5177858 4814665 7476
1.210000 5178331 4814714 6954
1.220000 5175459 4817795 6745
1.230000 5180262 4813557 6180
1.240000 5178560 4815496 5943
1.250000 5179770 4814677 5552
1.260000 5175711 4819141 5147
1.270000 5176449 4818669 4881
1.280000 5179162 4816216 4621
1.290000 5177718 4817939 4342
1.300000 5177012 4818867 4120
1.310000 5176669 4819503 3827
1.320000 5179658 4816758 3583
1.330000 5176295 4820269 3435
1.340000 5177575 4819180 3244
1.350000 5177625 4819255 3119
1.360000 5180465 4816629 2905
1.370000 5174281 4822942 2776
1.380000 5180669 4816801 2529
1.390000 5179331 4818304 2364
1.400000 5179566 4818265 2168
1.410000 5178047 4819885 2067
1.420000 5180214 4817721 2064
1.430000 5176907 4821253 1839
1.440000 5177234 4821030 1735
1.450000 5176429 4821898 1672
1.460000 5177397 4820963 1639
1.470000 5179905 4818578 1516
1.480000 5178213 4820426 1360
1.490000 5179603 4819082 1314
1.500000 5176424 4822362 1213
1.510000 5176709 4822143 1147
1.520000 5179167 4819740 1092
1.530000 5174897 4824076 1026
1.540000 5178670 4820341 988
1.550000 5178881 4820149 969
1.560000 5176146 4822950 903
1.570000 5177168 4821980 851
1.580000 5178149 4821133 717
1.590000 5179102 4820187 710
1.600000 5181270 4818078 651
1.610000 5176003 4823377 619
1.620000 5176602 4822828 569
1.630000 5179011 4820430 558
1.640000 5176658 4822796 545
1.650000 5176966 4822566 467
1.660000 5178164 4821366 469
1.670000 5176887 4822659 453
1.680000 5179519 4820036 444
1.690000 5179836 4819762 401
1.700000 5178813 4820784 402
1.710000 5175580 4824063 356
1.720000 5176670 4822994 335
1.730000 5175846 4823834 319
1.740000 5179574 4820121 304
1.750000 5178172 4821547 280
1.760000 5176720 4823044 235
1.770000 5178325 4821441 233
1.780000 5178783 4821007 209
1.790000 5178780 4821001 218
1.800000 5179320 4820470 209
1.810000 5180134 4819655 210
1.820000 5178297 4821537 165
1.830000 5179309 4820540 150
1.840000 5176199 4823637 163
1.850000 5176359 4823477 163
1.860000 5179657 4820186 156
1.870000 5179280 4820570 149
1.880000 5179420 4820480 99
1.890000 5177953 4821924 122
1.900000 5176927 4822957 115
1.910000 5177681 4822200 118
1.920000 5177966 4821952 81
1.930000 5176496 4823402 101
1.940000 5177918 4821997 84
1.950000 5178738 4821176 85
1.960000 5177829 4822088 82
1.970000 5176996 4822920 83
1.980000 5177280 4822657 62
1.990000 5183118 4816811 70
