0.100000 4236191 211301 5552507
0.110000 4403322 343024 5253653
0.120000 4524798 435310 5039891
0.130000 4620627 486145 4893227
0.140000 4709208 539819 4750972
0.150000 4792964 596906 4610129
0.160000 4871769 654426 4473804
0.170000 4943546 716195 4340258
0.180000 5010419 778869 4210711
0.190000 5067717 979781 3952501
0.200000 5105142 1228853 3666004
0.210000 5128091 1464173 3407735
0.220000 5145770 1683976 3170253
0.230000 5153637 1890684 2955678
0.240000 5162422 2079497 2758080
0.250000 5164329 2258637 2577033
0.260000 5170401 2424511 2405087
0.270000 5173881 2586212 2239906
0.280000 5175993 2735291 2088715
0.290000 5176098 2875957 1947944
0.300000 5177394 3003290 1819315
0.310000 5178173 3122723 1699103
0.320000 5179764 3232079 1588156
0.330000 5178340 3332569 1489090
0.340000 5174554 3432607 1392838
0.350000 5178017 3516649 1305333
0.360000 5176119 3602580 1221300
0.370000 5177310 3677585 1145104
0.380000 5176179 3750085 1073735
0.390000 5177425 3816095 1006479
0.400000 5178798 3875859 945342
0.410000 5177645 3934276 888078
0.420000 5178462 3988309 833228
0.430000 5177903 4039555 782541
0.440000 5176504 4089164 734331
0.450000 5179524 4130261 690214
0.460000 5175881 4175415 648703
0.470000 5177154 4212493 610352
0.480000 5175297 4251505 573197
0.490000 5180052 4280440 539507
0.500000 5179210 4313605 507184
0.510000 5176070 4346730 477199
0.520000 5177707 4373779 448513
0.530000 5179838 4398748 421413
0.540000 5179701 4423664 396634
0.550000 5178007 4448770 373222
0.560000 5178706 4469616 351677
0.570000 5174730 4494008 331261
0.580000 5178641 4509720 311638
0.590000 5177708 4529246 293045
0.600000 5179310 4544391 276298
0.610000 5178897 4561582 259520
0.620000 5178260 4578373 243366
0.630000 5174876 4595669 229454
0.640000 5176783 4607180 216036
0.650000 5178916 4617383 203700
0.660000 5179599 4628900 191500
0.670000 5177753 4641334 180912
0.680000 5180055 4650993 168951
0.690000 5178124 4661587 160288
0.700000 5178274 4671197 150528
0.710000 5176574 4681733 141692
0.720000 5178627 4688211 133161
0.730000 5179949 4694122 125928
0.740000 5176204 4705435 118360
0.750000 5178144 4711074 110781
0.760000 5175821 4718783 105395
0.770000 5178421 4722879 98699
0.780000 5177720 4729962 92317
0.790000 5181130 4731909 86960
0.800000 5177942 4740075 81982
0.810000 5177576 4744685 77738
0.820000 5177082 4749871 73046
0.830000 5177780 4753154 69065
0.840000 5178795 4756133 65071
0.850000 5179009 4759960 61030
0.860000 5176216 4766566 57217
0.870000 5181307 4764654 54038
0.880000 5179363 4769628 51008
0.890000 5174240 4777968 47791
0.900000 5174884 4780006 45109
0.910000 5176825 4780354 42820
0.920000 5175481 4784380 40138
0.930000 5179155 4783126 37718
0.940000 5180680 4783696 35623
0.950000 5178084 4788573 33342
0.960000 5178850 4789632 31517
0.970000 5177804 4792964 29231
0.980000 5178530 4793524 27945
0.990000 5176189 4797409 26401
1.000000 5178273 4796939 24787
1.010000 5177447 4799085 23467
1.020000 5174792 4803241 21966
1.030000 5177168 4802046 20785
1.040000 5179319 4800829 19851
1.050000 5179468 4802091 18440
1.060000 5178038 4804484 17477
1.070000 5179762 4804113 16124
1.080000 5175086 4809389 15524
1.090000 5178209 4807442 14348
1.100000 5178684 4807560 13755
1.110000 5178068 4809133 12798
1.120000 5174796 4813217 11986
1.130000 5177287 4811248 11464
1.140000 5176662 4812647 10690
1.150000 5176759 4813101 10139
1.160000 5180502 4810084 9413
1.170000 5179850 4811316 8833
1.180000 5176059 4815690 8250
1.190000 5176993 4815183 7823
1.200000 5178149 4814491 7359
1.210000 5178185 4814707 7107
1.220000 5178192 4815043 6764
1.230000 5176868 4816940 6191
1.240000 5179696 4814324 5979
1.250000 5179009 4815417 5573
1.260000 5179600 4815130 5269
1.270000 5175268 4819892 4839
1.280000 5178172 4817275 4552
1.290000 5177776 4817886 4337
1.300000 5177522 4818440 4037
1.310000 5178870 4817184 3945
1.320000 5178623 4817778 3598
1.330000 5177236 4819316 3447
1.340000 5173211 4823535 3253
1.350000 5178671 4818339 2989
1.360000 5180292 4816824 2883
1.370000 5177382 4819901 2716
1.380000 5177875 4819569 2555
1.390000 5181843 4815716 2440
1.400000 5179444 4818309 2246
1.410000 5180722 4817208 2069
1.420000 5179350 4818597 2052
1.430000 5178811 4819328 1860
1.440000 5180424 4817830 1745
1.450000 5177462 4820808 1729
1.460000 5177662 4820697 1640
1.470000 5179489 4819034 1476
1.480000 5176350 4822270 1379
1.490000 5178995 4819702 1302
1.500000 5178654 4820121 1224
1.510000 5177490 4821313 1196
1.520000 5175884 4823007 1108
1.530000 5175922 4823021 1056
1.540000 5176130 4822917 952
1.550000 5177359 4821776 864
1.560000 5178902 4820286 811
1.570000 5180069 4819128 802
1.580000 5177924 4821323 752
1.590000 5176079 4823186 734
1.600000 5180158 4819205 636
1.610000 5179105 4820226 668
1.620000 5178712 4820714 573
1.630000 5176284 4823166 549
1.640000 5176172 4823289 538
1.650000 5177942 4821564 493
1.660000 5177770 4821759 470
1.670000 5181490 4818092 417
1.680000 5179012 4820584 403
1.690000 5178061 4821496 442
1.700000 5177122 4822529 348
1.710000 5179213 4820438 348
1.720000 5175334 4824315 350
1.730000 5176140 4823542 317
1.740000 5179455 4820248 296
1.750000 5177869 4821847 283
1.760000 5179977 4819740 282
1.770000 5175545 4824244 210
1.780000 5176362 4823386 251
1.790000 5177440 4822326 233
1.800000 5178787 4821013 199
1.810000 5177333 4822467 199
1.820000 5177205 4822619 175
1.830000 5179969 4819853 177
1.840000 5179110 4820730 159
1.850000 5179785 4820050 164
1.860000 5178531 4821319 149
1.870000 5179630 4820240 129
1.880000 5180346 4819537 116
1.890000 5176765 4823120 114
1.900000 5176258 4823618 123
1.910000 5180650 4819249 100
1.920000 5177740 4822159 100
1.930000 5176822 4823088 89
1.940000 5178108 4821807 84
1.950000 5176233 4823672 94
1.960000 5178894 4821044 61
1.970000 5178871 4821074 54
1.980000 5174747 4825201 51
1.990000 5178874 4821043 82
