0.100000 4237578 212858 5549563
0.110000 4401313 342622 5256064
0.120000 4523220 436320 5040459
0.130000 4620254 485307 4894438
0.140000 4710118 538835 4751046
0.150000 4796594 595687 4607718
0.160000 4868746 655374 4475879
0.170000 4939875 717548 4342576
0.180000 5009827 779573 4210599
0.190000 5067075 982127 3950797
0.200000 5104083 1228650 3667266
0.210000 5128898 1466368 3404733
0.220000 5145170 1683767 3171062
0.230000 5156498 1888606 2954895
0.240000 5163861 2077941 2758197
0.250000 5168690 2254590 2576719
0.260000 5169525 2426851 2403623
0.270000 5176439 2584002 2239558
0.280000 5172037 2738300 2089662
0.290000 5176953 2875770 1947276
0.300000 5175747 3004874 1819378
0.310000 5178382 3122169 1699448
0.320000 5174797 3237244 1587958
0.330000 5175433 3336325 1488241
0.340000 5176878 3429257 1393864
0.350000 5177976 3515851 1306172
0.360000 5177891 3599206 1222902
0.370000 5178762 3675106 1146131
0.380000 5180381 3746222 1073396
0.390000 5177105 3815224 1007670
0.400000 5177834 3876784 945381
0.410000 5176159 3937495 886345
0.420000 5178472 3988131 833396
0.430000 5176744 4040745 782510
0.440000 5176052 4089435 734512
0.450000 5178027 4130833 691139
0.460000 5178121 4172394 649484
0.470000 5177154 4211790 611055
0.480000 5178601 4248734 572664
0.490000 5178199 4282355 539445
0.500000 5174528 4318390 507081
0.510000 5175084 4348248 476667
0.520000 5175380 4375937 448682
0.530000 5176846 4402688 420465
0.540000 5179129 4423999 396871
0.550000 5177616 4448865 373518
0.560000 5179998 4468754 351247
0.570000 5179871 4490294 329834
0.580000 5179258 4510328 310413
0.590000 5175907 4531083 293009
0.600000 5175325 4549614 275060
0.610000 5176965 4563582 259452
0.620000 5179845 4575702 244452
0.630000 5176612 4593645 229742
0.640000 5178655 4604834 216510
0.650000 5181762 4614998 203239
0.660000 5177413 4630976 191610
0.670000 5178564 4640954 180481
0.680000 5174521 4655364 170114
0.690000 5180715 4659588 159696
0.700000 5175205 4673544 151250
0.710000 5178070 4680340 141589
0.720000 5176837 4690264 132898
0.730000 5176879 4697582 125538
0.740000 5178546 4703074 118379
0.750000 5177074 4711058 111867
0.760000 5176916 4717884 105199
0.770000 5178512 4722507 98980
0.780000 5175912 4731341 92746
0.790000 5179095 4733325 87579
0.800000 5176399 4740762 82838
0.810000 5177597 4744741 77661
