0.100000 4241154 211035 5547811
0.110000 4398009 343405 5258586
0.120000 4522493 437395 5040112
0.130000 4619908 486558 4893534
0.140000 4708160 539462 4752378
0.150000 4791381 595581 4613038
0.160000 4871966 654905 4473129
0.170000 4941830 715796 4342374
0.180000 5010245 778483 4211272
0.190000 5064324 981665 3954011
0.200000 5106815 1229353 3663832
0.210000 5131056 1462319 3406625
0.220000 5144458 1683297 3172245
0.230000 5155029 1888224 2956747
0.240000 5160796 2081507 2757697
0.250000 5167668 2257180 2575152
0.260000 5173314 2424964 2401722
0.270000 5174179 2583994 2241827
0.280000 5171985 2737861 2090154
0.290000 5176116 2876527 1947357
0.300000 5176613 3003229 1820158
0.310000 5177352 3120869 1701779
0.320000 5176678 3233851 1589471
0.330000 5176664 3336024 1487312
0.340000 5177632 3429708 1392660
0.350000 5176959 3519451 1303590
0.360000 5176718 3601194 1222088
0.370000 5179062 3676009 1144929
0.380000 5176879 3749258 1073863
0.390000 5181006 3812878 1006116
0.400000 5176293 3877696 946011
0.410000 5178314 3934289 887397
0.420000 5174927 3990443 834630
0.430000 5178310 4040448 781242
0.440000 5180904 4085177 733919
0.450000 5177461 4131929 690610
0.460000 5179874 4171515 648611
0.470000 5177891 4211587 610522
0.480000 5177514 4248911 573575
0.490000 5177315 4283248 539437
0.500000 5179651 4313439 506910
0.510000 5177673 4346097 476230
0.520000 5176689 4374501 448810
0.530000 5178550 4399011 422439
0.540000 5180015 4424274 395711
0.550000 5181074 4445613 373313
0.560000 5179524 4469422 351054
0.570000 5179650 4491032 329318
0.580000 5178541 4511608 309851
0.590000 5177201 4529736 293063
0.600000 5178733 4545220 276047
0.610000 5178747 4563041 258212
0.620000 5178996 4576586 244418
0.630000 5179407 4590615 229978
0.640000 5178123 4605596 216281
0.650000 5176582 4620192 203226
0.660000 5176145 4632408 191447
0.670000 5176230 4642895 180875
0.680000 5173826 4656187 169987
0.690000 5178378 4661831 159791
0.700000 5180727 4668776 150497
0.710000 5178213 4680807 140980
0.720000 5178163 4688284 133553
0.730000 5178566 4696127 125307
0.740000 5178403 4704014 117583
0.750000 5178549 4709990 111461
0.760000 5177367 4717828 104805
0.770000 5177666 4723598 98736
0.780000 5178172 4728203 93625
0.790000 5178590 4733795 87615
0.800000 5180572 4736818 82610
0.810000 5178662 4743815 77523
0.820000 5178940 4748018 73042
0.830000 5175979 4755097 68924
0.840000 5175435 4759628 64937
0.850000 5178258 4760907 60835
0.860000 5177808 4764499 57693
0.870000 5177162 4769294 53544
0.880000 5176566 4772340 51094
0.890000 5178169 4773824 48007
0.900000 5178694 4775914 45392
0.910000 5176727 4780563 42710
0.920000 5177879 4781912 40209
0.930000 5176558 4785850 37592
0.940000 5180171 4784201 35628
0.950000 5179082 4787543 33375
0.960000 5177096 4791337 31567
0.970000 5181602 4788761 29637
0.980000 5177792 4794498 27710
0.990000 5179409 4794261 26330
1.000000 5176618 4798525 24857
1.010000 5176219 4800516 23265
1.020000 5176374 4801858 21768
1.030000 5177510 4801797 20693
1.040000 5180627 4799918 19455
1.050000 5178471 4803362 18167
1.060000 5179238 4803536 17226
1.070000 5175013 4809056 15931
1.080000 5178997 4805758 15245
1.090000 5174357 4811426 14217
1.100000 5181524 4804885 13591
1.110000 5175165 4812080 12755
1.120000 5180717 4807282 12001
1.130000 5176696 4812108 11196
1.140000 5175867 4813314 10819
1.150000 5178305 4811583 10112
1.160000 5175807 4814847 9346
1.170000 5176428 4814447 9125
1.180000 5178565 4812904 8531
1.190000 5177469 4814593 7938
1.200000 5175334 4817147 7519
1.210000 5175962 4816811 7227
1.220000 5180052 4813357 6591
1.230000 5177706 4816068 6226
1.240000 5178725 4815148 6127
1.250000 5178270 4816158 5572
1.260000 5177116 4817601 5283
1.270000 5176216 4818914 4870
1.280000 5177968 4817345 4687
1.290000 5176518 4819130 4352
1.300000 5174442 4821404 4154
1.310000 5179147 4816885 3968
1.320000 5176512 4819896 3592
1.330000 5177105 4819463 3432
1.340000 5176016 4820705 3279
1.350000 5178452 4818513 3035
1.360000 5176913 4820240 2847
1.370000 5178559 4818704 2737
1.380000 5177283 4820221 2496
1.390000 5175043 4822524 2433
1.400000 5179669 4818086 2245
1.410000 5177653 4820160 2187
1.420000 5177732 4820371 1897
1.430000 5178858 4819213 1929
1.440000 5178243 4819977 1780
1.450000 5176923 4821428 1649
1.460000 5176338 4822136 1526
1.470000 5177330 4821201 1469
1.480000 5176958 4821634 1408
1.490000 5179481 4819250 1269
1.500000 5180676 4818135 1189
1.510000 5178254 4820670 1076
1.520000 5178596 4820312 1092
1.530000 5177181 4821821 998
1.540000 5180494 4818487 1019
1.550000 5180920 4818149 931
1.560000 5178547 4820580 873
1.570000 5178807 4820404 789
1.580000 5178544 4820688 768
1.590000 5177065 4822229 706
1.600000 5176420 4822917 663
1.610000 5177340 4822040 620
1.620000 5178166 4821263 571
1.630000 5175083 4824348 569
1.640000 5177332 4822167 501
1.650000 5180974 4818550 476
1.660000 5178336 4821175 489
1.670000 5180432 4819126 442
1.680000 5177533 4822038 429
1.690000 5173877 4825726 397
1.700000 5180915 4818742 343
1.710000 5177482 4822134 384
1.720000 5177517 4822149 334
1.730000 5176902 4822803 295
1.740000 5180551 4819180 269
1.750000 5176216 4823527 257
